"(1, 10)","(1, 10)","[(1, 10)]"
"(1, 10)","(35, 10)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (41, 18), (41, 17), (41, 16), (40, 16), (40, 15), (39, 14), (38, 13), (37, 12), (36, 11), (35, 10)]"
"(1, 10)","(35, 14)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (41, 18), (41, 17), (41, 16), (40, 16), (39, 16), (38, 16), (37, 16), (36, 15), (35, 14)]"
"(1, 10)","(35, 15)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (41, 18), (41, 17), (41, 16), (40, 16), (39, 16), (38, 16), (37, 16), (36, 16), (35, 15)]"
"(1, 10)","(36, 31)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (40, 27), (39, 28), (38, 29), (37, 30), (36, 31)]"
"(1, 10)","(36, 39)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (41, 27), (41, 28), (41, 29), (41, 30), (41, 31), (41, 32), (40, 33), (39, 34), (38, 35), (37, 36), (36, 37), (35, 38), (36, 39)]"
"(1, 10)","(37, 28)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (40, 26), (39, 26), (38, 27), (37, 28)]"
"(1, 10)","(37, 36)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (41, 27), (41, 28), (41, 29), (41, 30), (41, 31), (41, 32), (40, 33), (39, 34), (38, 35), (37, 36)]"
"(1, 10)","(41, 12)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 15), (48, 14), (47, 14), (46, 14), (45, 14), (44, 14), (43, 14), (42, 13), (41, 12)]"
"(1, 10)","(43, 38)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (41, 27), (41, 28), (41, 29), (41, 30), (41, 31), (41, 32), (41, 33), (41, 34), (41, 35), (41, 36), (41, 37), (42, 38), (43, 38)]"
"(1, 10)","(44, 10)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 15), (48, 14), (47, 13), (46, 12), (45, 11), (44, 10)]"
"(1, 10)","(44, 12)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 15), (48, 14), (47, 14), (46, 14), (45, 13), (44, 12)]"
"(1, 10)","(44, 35)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (41, 27), (41, 28), (41, 29), (41, 30), (41, 31), (41, 32), (42, 33), (43, 34), (44, 35)]"
"(1, 10)","(45, 39)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (41, 27), (41, 28), (41, 29), (41, 30), (42, 31), (43, 32), (44, 33), (45, 34), (46, 35), (46, 36), (47, 37), (48, 38), (47, 39), (46, 39), (45, 39)]"
"(1, 10)","(46, 8)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 15), (48, 14), (48, 13), (48, 12), (48, 11), (48, 10), (47, 9), (46, 8)]"
"(1, 10)","(47, 6)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 15), (48, 14), (48, 13), (48, 12), (48, 11), (48, 10), (47, 9), (46, 8), (46, 7), (47, 6)]"
"(1, 10)","(47, 37)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (41, 27), (41, 28), (41, 29), (41, 30), (42, 31), (43, 32), (44, 33), (45, 34), (46, 35), (46, 36), (47, 37)]"
"(1, 10)","(48, 9)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 15), (48, 14), (48, 13), (48, 12), (48, 11), (48, 10), (48, 9)]"
"(1, 10)","(49, 7)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 15), (48, 14), (48, 13), (48, 12), (48, 11), (48, 10), (48, 9), (49, 8), (49, 7)]"
"(1, 10)","(51, 8)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 16), (49, 16), (50, 16), (51, 15), (51, 14), (51, 13), (51, 12), (51, 11), (51, 10), (51, 9), (51, 8)]"
"(1, 10)","(52, 6)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 16), (49, 16), (50, 16), (51, 15), (51, 14), (51, 13), (51, 12), (51, 11), (51, 10), (51, 9), (51, 8), (51, 7), (52, 6)]"
"(1, 10)","(53, 9)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 16), (49, 16), (50, 16), (51, 15), (51, 14), (51, 13), (51, 12), (51, 11), (52, 10), (53, 9)]"
"(1, 10)","(53, 38)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (42, 27), (43, 28), (44, 29), (45, 30), (46, 31), (47, 32), (48, 33), (49, 34), (50, 35), (51, 36), (52, 37), (53, 38)]"
"(1, 10)","(54, 7)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 16), (49, 16), (50, 16), (51, 15), (51, 14), (51, 13), (51, 12), (51, 11), (52, 10), (53, 9), (54, 8), (54, 7)]"
"(1, 10)","(54, 26)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 20), (41, 21), (42, 22), (43, 23), (44, 24), (45, 25), (45, 26), (46, 26), (47, 26), (48, 26), (49, 26), (50, 26), (51, 26), (52, 26), (53, 26), (54, 26)]"
"(1, 10)","(54, 35)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 20), (41, 21), (42, 22), (43, 23), (44, 24), (45, 25), (45, 26), (46, 27), (47, 28), (48, 29), (49, 30), (50, 31), (51, 32), (52, 33), (53, 34), (54, 35)]"
"(1, 10)","(55, 29)","[(1, 10)]"
"(1, 10)","(55, 30)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 20), (41, 21), (42, 22), (43, 23), (44, 24), (45, 25), (45, 26), (46, 26), (47, 26), (48, 26), (49, 27), (50, 28), (51, 29), (52, 30), (53, 31), (54, 32), (55, 31), (55, 30)]"
"(1, 10)","(55, 39)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 20), (39, 21), (40, 22), (41, 23), (41, 24), (41, 25), (41, 26), (41, 27), (41, 28), (42, 29), (43, 30), (44, 31), (45, 32), (46, 33), (47, 34), (48, 35), (49, 36), (50, 37), (51, 38), (52, 39), (53, 40), (54, 41), (55, 40), (55, 39)]"
"(1, 10)","(56, 10)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 16), (49, 16), (50, 16), (51, 16), (52, 15), (52, 14), (53, 13), (54, 12), (55, 11), (56, 10)]"
"(1, 10)","(56, 12)","[(2, 10), (3, 9), (4, 9), (5, 9), (6, 9), (7, 10), (8, 11), (9, 12), (10, 13), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 15), (16, 16), (16, 17), (17, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (29, 19), (30, 19), (31, 19), (32, 19), (33, 19), (34, 19), (35, 19), (36, 19), (37, 19), (38, 19), (39, 19), (40, 19), (41, 19), (42, 19), (43, 19), (44, 18), (45, 17), (45, 16), (46, 16), (47, 16), (48, 16), (49, 16), (50, 16), (51, 16), (52, 15), (52, 14), (53, 14), (54, 14), (55, 13), (56, 12)]"
"(1, 10)","(1, 10)","[(1, 10)]"
"(60, 38)","(60, 38)","[(60, 38)]"
"(60, 38)","(61, 38)","[(61, 38)]"
"(60, 38)","(62, 38)","[(61, 38), (62, 38)]"
"(60, 38)","(63, 38)","[(61, 38), (62, 38), (63, 38)]"
"(60, 38)","(73, 30)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 29), (76, 29), (75, 29), (74, 29), (73, 30)]"
"(60, 38)","(73, 31)","[(60, 39), (61, 39), (62, 39), (63, 39), (64, 39), (64, 38), (64, 37), (64, 36), (64, 35), (64, 34), (64, 33), (64, 32), (64, 31), (64, 30), (64, 29), (64, 28), (64, 27), (65, 26), (66, 25), (67, 24), (68, 23), (69, 23), (70, 23), (71, 23), (72, 23), (73, 23), (74, 23), (75, 23), (76, 23), (77, 23), (78, 23), (79, 23), (80, 23), (81, 23), (82, 23), (83, 23), (83, 24), (83, 25), (83, 26), (83, 27), (83, 28), (82, 29), (81, 29), (80, 29), (79, 29), (78, 29), (77, 30), (76, 31), (75, 32), (74, 32), (73, 31)]"
